age,job,marital,education,balance,housing,loan,contact,duration,campaign,deposit
33,management,married,tertiary,808,yes,no,cellular,12,16,no
46,management,married,tertiary,0,no,no,cellular,401,1,no
52,management,married,tertiary,1158,no,no,cellular,57,4,no
33,management,married,tertiary,334,no,no,cellular,87,1,no
29,blue-collar,married,secondary,296,yes,no,unknown,153,1,no
36,technician,married,primary,1653,yes,yes,unknown,336,10,no
37,admin.,married,secondary,1283,yes,no,unknown,209,1,no
53,blue-collar,married,primary,2295,no,no,cellular,65,10,no
28,unemployed,married,secondary,-42,yes,yes,cellular,143,4,no
19,student,single,secondary,55,no,no,telephone,89,2,no
41,housemaid,married,primary,365,no,no,cellular,203,5,no
33,services,single,secondary,772,yes,no,cellular,323,2,no
28,management,single,tertiary,334,yes,no,unknown,438,4,no
40,admin.,married,secondary,1060,yes,no,cellular,14,3,no
78,retired,married,unknown,38,no,no,telephone,156,1,no
29,services,single,secondary,146,yes,no,unknown,104,2,no
36,unemployed,married,secondary,439,yes,no,telephone,18,6,no
59,entrepreneur,married,primary,124,yes,no,cellular,531,3,no
34,services,married,secondary,190,yes,no,cellular,121,3,no
82,retired,married,unknown,211,no,no,telephone,195,3,no
36,management,married,tertiary,871,no,no,cellular,170,1,no
48,management,married,primary,1513,no,no,cellular,166,2,no
36,blue-collar,married,primary,871,yes,yes,telephone,2,1,no
25,technician,single,secondary,1298,no,no,cellular,206,7,no
40,technician,single,secondary,360,yes,no,unknown,73,1,no
33,services,married,tertiary,597,no,no,cellular,134,1,no
30,blue-collar,divorced,secondary,457,yes,no,unknown,115,20,no
27,services,single,secondary,2457,yes,no,unknown,123,4,no
34,technician,married,tertiary,2069,no,no,cellular,328,2,no
28,services,single,secondary,47,no,no,cellular,405,2,no
40,blue-collar,married,primary,13,yes,no,unknown,178,1,no
47,retired,married,secondary,-71,yes,no,cellular,293,5,no
59,unknown,divorced,unknown,27,no,no,unknown,347,3,no
30,services,single,secondary,-114,yes,no,cellular,396,2,no
39,unemployed,single,secondary,2645,yes,no,unknown,339,3,no
44,blue-collar,married,secondary,1025,yes,no,unknown,200,1,no
46,management,single,tertiary,2044,no,no,telephone,25,1,no
32,housemaid,married,tertiary,10,yes,no,unknown,658,2,no
35,admin.,divorced,secondary,0,no,yes,cellular,245,2,no
35,management,single,tertiary,644,yes,no,unknown,120,2,no
38,management,married,tertiary,4293,yes,no,cellular,92,2,no
27,housemaid,married,primary,-238,no,no,cellular,132,4,no
32,housemaid,divorced,secondary,-613,yes,no,cellular,266,2,no
37,admin.,divorced,secondary,1573,yes,no,cellular,639,3,no
59,entrepreneur,married,tertiary,1728,no,no,cellular,575,2,no
32,technician,married,tertiary,15,no,no,cellular,226,1,no
31,technician,married,secondary,-160,yes,no,cellular,126,6,no
55,technician,married,secondary,312,no,no,cellular,13,8,no
26,technician,single,secondary,33,no,no,cellular,91,7,no
30,blue-collar,single,secondary,80,yes,yes,cellular,145,1,no
34,admin.,married,secondary,445,no,no,cellular,256,2,no
83,retired,divorced,primary,4565,no,no,cellular,175,2,no
46,self-employed,married,primary,3262,no,no,cellular,77,8,no
48,blue-collar,married,primary,559,yes,no,unknown,1231,2,no
47,blue-collar,married,secondary,4840,no,no,unknown,53,1,no
31,technician,married,secondary,-302,no,no,cellular,195,2,no
32,entrepreneur,married,unknown,73,yes,no,cellular,158,1,no
32,technician,married,secondary,4790,yes,no,cellular,314,2,no
39,admin.,single,secondary,1078,no,no,unknown,199,3,no
54,management,married,tertiary,284,yes,yes,telephone,65,5,no
55,retired,married,secondary,493,yes,no,unknown,647,7,no
28,technician,single,secondary,100,yes,no,cellular,70,5,no
48,housemaid,single,secondary,1042,no,no,telephone,129,2,no
44,management,married,tertiary,3665,no,no,cellular,325,1,no
47,technician,married,secondary,-9,no,no,cellular,457,2,no
43,blue-collar,married,secondary,576,yes,yes,unknown,148,1,no
53,housemaid,married,primary,945,no,no,cellular,82,2,no
42,blue-collar,married,secondary,108,yes,no,telephone,51,21,no
39,management,single,tertiary,93,yes,yes,cellular,196,2,no
37,blue-collar,married,secondary,-97,yes,no,unknown,135,2,no
58,management,married,tertiary,3768,yes,no,unknown,316,1,no
31,services,single,secondary,8,no,no,cellular,340,3,no
40,technician,married,secondary,66,yes,no,unknown,29,8,no
38,services,married,secondary,0,no,yes,cellular,1473,6,no
46,admin.,divorced,secondary,-637,yes,no,cellular,153,1,no
31,technician,married,secondary,0,yes,yes,cellular,71,1,no
32,management,married,tertiary,26,no,no,cellular,222,6,no
46,entrepreneur,married,tertiary,4726,yes,no,cellular,405,1,no
25,blue-collar,married,secondary,1782,yes,no,unknown,549,1,no
28,blue-collar,single,secondary,3430,yes,no,unknown,72,6,no
40,blue-collar,married,primary,332,yes,no,cellular,339,2,no
31,admin.,single,secondary,554,yes,no,cellular,94,1,no
39,management,married,secondary,0,yes,no,cellular,21,21,no
36,admin.,married,secondary,542,yes,no,unknown,604,6,no
37,services,married,secondary,393,yes,yes,cellular,95,1,no
48,blue-collar,married,primary,134,yes,no,unknown,315,2,no
34,technician,married,tertiary,178,yes,no,cellular,85,1,no
24,student,single,primary,0,no,no,unknown,25,26,no
33,management,single,tertiary,23,no,no,cellular,216,3,no
54,technician,married,secondary,0,no,no,telephone,986,1,no
56,admin.,married,primary,202,yes,no,unknown,178,2,no
41,management,divorced,tertiary,647,yes,no,unknown,270,1,no
46,blue-collar,married,primary,143,yes,no,unknown,279,1,no
27,services,single,secondary,1928,no,yes,cellular,513,5,no
32,admin.,single,secondary,1630,yes,no,cellular,122,1,no
40,retired,married,secondary,102,no,no,cellular,168,1,no
38,blue-collar,divorced,primary,0,no,no,unknown,49,2,no
36,blue-collar,married,secondary,1790,yes,no,cellular,386,2,no
33,management,single,tertiary,0,no,no,unknown,277,1,no
31,management,single,tertiary,1675,no,no,cellular,114,2,no
34,blue-collar,married,secondary,-745,yes,yes,cellular,131,2,no
34,self-employed,married,secondary,-56,yes,no,unknown,248,3,no
45,admin.,married,secondary,0,no,no,cellular,113,2,no
52,blue-collar,married,primary,2396,yes,no,cellular,48,7,no
37,services,single,tertiary,223,yes,no,unknown,25,1,no
30,blue-collar,married,primary,5956,yes,yes,cellular,405,1,no
35,technician,single,tertiary,122,no,no,cellular,49,5,no
31,technician,single,secondary,4888,yes,no,telephone,475,4,no
47,housemaid,married,primary,183,no,no,cellular,144,1,no
32,entrepreneur,married,tertiary,0,yes,yes,cellular,95,1,no
32,technician,divorced,secondary,-262,yes,no,telephone,85,24,no
39,blue-collar,single,secondary,169,yes,no,unknown,38,1,no
31,blue-collar,married,secondary,3364,yes,no,cellular,290,1,no
31,technician,married,tertiary,15,no,no,unknown,389,1,no
44,management,married,tertiary,126,yes,no,unknown,92,1,no
40,entrepreneur,married,tertiary,1953,yes,no,unknown,112,5,no
77,retired,married,primary,1385,no,no,telephone,160,4,no
34,blue-collar,married,secondary,261,yes,no,cellular,88,5,no
48,technician,married,secondary,178,yes,no,unknown,320,4,no
31,technician,single,secondary,1819,yes,no,unknown,226,2,no
31,management,single,tertiary,0,no,no,cellular,155,4,no
32,blue-collar,single,secondary,6337,yes,no,cellular,126,2,no
42,admin.,married,secondary,214,yes,no,unknown,21,24,no
35,management,single,tertiary,0,no,no,cellular,81,6,no
57,entrepreneur,married,primary,1153,yes,yes,unknown,238,6,no
56,retired,married,secondary,415,no,no,cellular,158,2,no
34,management,married,tertiary,101,no,no,cellular,472,2,no
52,technician,married,secondary,1490,no,yes,unknown,420,4,no
31,admin.,single,secondary,779,yes,yes,cellular,219,2,no
42,technician,single,secondary,2036,yes,no,cellular,259,2,no
46,blue-collar,married,primary,333,yes,no,cellular,284,4,no
32,technician,married,secondary,963,no,no,cellular,15,13,no
47,blue-collar,married,secondary,4709,no,no,cellular,78,4,no
46,blue-collar,divorced,secondary,1074,yes,no,cellular,277,2,no
41,admin.,single,secondary,90,yes,no,cellular,77,2,no
42,admin.,single,secondary,243,yes,no,unknown,46,5,no
31,self-employed,married,tertiary,414,no,no,cellular,169,5,no
47,admin.,single,tertiary,0,no,no,cellular,137,1,no
60,retired,married,tertiary,2196,no,no,cellular,318,3,no
35,entrepreneur,single,tertiary,1416,yes,no,cellular,100,1,no
46,services,divorced,secondary,281,yes,yes,cellular,267,1,no
40,services,married,secondary,518,no,no,telephone,84,1,no
48,unknown,married,unknown,3,no,no,cellular,104,2,no
52,blue-collar,married,primary,36,no,no,cellular,109,2,no
50,blue-collar,married,primary,9301,yes,no,cellular,136,4,no
34,technician,married,secondary,883,no,no,telephone,166,2,no
34,admin.,married,tertiary,21,no,yes,cellular,269,1,no
44,management,married,tertiary,3091,yes,no,unknown,331,4,no
44,blue-collar,married,primary,2791,no,no,unknown,335,1,no
28,services,single,secondary,217,yes,no,cellular,379,3,no
28,self-employed,single,tertiary,1579,no,no,cellular,122,3,no
29,management,married,secondary,0,yes,no,unknown,85,4,no
29,student,single,secondary,314,no,no,cellular,485,3,no
55,management,married,tertiary,655,no,no,cellular,167,6,no
31,admin.,married,secondary,212,yes,no,cellular,191,3,no
31,admin.,single,secondary,523,no,yes,cellular,323,1,no
32,management,single,tertiary,111,yes,no,unknown,162,2,no
31,technician,single,tertiary,1166,yes,no,unknown,207,1,no
47,housemaid,married,secondary,582,no,no,cellular,73,1,no
34,technician,single,secondary,513,yes,no,cellular,165,3,no
53,management,married,tertiary,75,no,no,cellular,216,2,no
29,admin.,single,secondary,1992,no,no,cellular,119,2,no
50,management,married,secondary,2910,no,no,telephone,433,1,no
49,services,married,secondary,66,yes,yes,cellular,59,4,no
32,technician,married,secondary,599,no,no,cellular,79,1,no
42,technician,married,secondary,89,yes,no,cellular,159,1,no
37,admin.,single,secondary,796,yes,no,telephone,143,3,no
36,technician,married,tertiary,571,yes,yes,cellular,46,3,no
33,blue-collar,married,secondary,215,no,no,cellular,166,1,no
36,blue-collar,married,secondary,1088,yes,no,cellular,77,2,no
30,services,married,secondary,271,yes,no,unknown,365,1,no
57,self-employed,married,secondary,11494,no,no,cellular,198,1,no
37,admin.,married,tertiary,2741,no,no,unknown,204,4,no
25,services,divorced,secondary,1694,no,no,cellular,159,2,no
70,retired,divorced,primary,383,no,no,cellular,50,2,no
41,management,married,tertiary,298,no,no,cellular,63,3,no
26,management,single,tertiary,155,yes,no,cellular,74,4,no
53,entrepreneur,married,primary,694,yes,no,unknown,157,1,no
55,management,married,unknown,179,no,no,unknown,97,1,no
23,technician,single,secondary,356,yes,no,cellular,224,2,no
45,management,married,tertiary,0,yes,no,cellular,469,2,no
34,self-employed,married,secondary,179,yes,yes,cellular,137,4,no
35,management,married,tertiary,244,yes,no,cellular,138,1,no
30,management,divorced,tertiary,46,no,no,cellular,382,3,no
36,admin.,divorced,secondary,246,yes,no,unknown,206,2,no
48,self-employed,married,tertiary,7,yes,no,unknown,286,1,no
67,retired,divorced,primary,1746,no,no,cellular,134,1,no
35,technician,single,tertiary,992,yes,no,cellular,79,1,no
38,housemaid,divorced,tertiary,4312,no,no,cellular,67,4,no
44,blue-collar,married,primary,103,yes,no,cellular,79,1,no
54,blue-collar,married,secondary,506,yes,no,cellular,172,2,no
42,management,divorced,tertiary,461,yes,no,unknown,72,1,no
36,technician,single,tertiary,268,no,no,cellular,54,12,no
26,technician,single,secondary,-454,no,yes,cellular,652,2,no
35,management,married,tertiary,365,no,no,cellular,168,2,no
33,technician,divorced,secondary,2,yes,no,cellular,600,2,no
58,services,married,secondary,1667,yes,yes,unknown,85,1,no
21,blue-collar,single,secondary,2265,no,no,cellular,156,4,no
34,blue-collar,married,secondary,4622,yes,yes,unknown,217,1,no
38,blue-collar,single,secondary,0,no,no,cellular,255,2,no
41,technician,married,secondary,188,no,yes,telephone,15,25,no
36,management,single,secondary,0,no,no,cellular,333,5,no
38,self-employed,single,secondary,592,no,no,cellular,275,1,no
25,technician,married,secondary,-276,yes,no,unknown,105,1,no
34,technician,married,secondary,1254,no,no,cellular,77,3,no
34,technician,married,secondary,652,yes,yes,cellular,50,4,no
45,blue-collar,married,secondary,192,yes,no,cellular,154,5,no
30,technician,single,secondary,148,yes,yes,cellular,115,5,no
42,technician,married,secondary,1812,yes,no,cellular,84,2,no
50,unemployed,married,secondary,3478,yes,no,unknown,342,3,no
33,technician,married,secondary,264,no,no,cellular,180,4,no
35,management,married,tertiary,71,yes,no,cellular,510,2,no
59,blue-collar,married,secondary,1376,no,yes,unknown,61,4,no
38,blue-collar,married,primary,668,no,no,unknown,238,1,no
33,services,married,secondary,703,no,no,cellular,160,2,no
45,technician,divorced,unknown,-25,no,yes,unknown,158,3,no
37,unemployed,single,secondary,48,no,no,cellular,40,10,no
35,technician,single,tertiary,2453,yes,no,cellular,119,2,no
41,blue-collar,single,primary,0,yes,no,unknown,522,5,no
33,management,married,tertiary,133,yes,no,unknown,308,4,no
30,management,single,tertiary,277,yes,no,cellular,166,1,no
49,housemaid,married,primary,78,no,no,telephone,139,1,no
39,management,married,secondary,517,yes,no,cellular,387,3,no
44,entrepreneur,divorced,secondary,1,no,no,cellular,388,4,no
38,blue-collar,married,primary,7944,no,no,unknown,116,3,no
27,admin.,single,secondary,3,yes,no,cellular,346,2,no
45,management,married,tertiary,623,no,no,cellular,405,3,no
40,management,divorced,tertiary,290,yes,no,unknown,184,1,no
53,services,married,primary,8918,yes,no,telephone,173,2,no
32,management,single,tertiary,41,yes,no,cellular,449,1,no
34,blue-collar,married,secondary,199,yes,no,unknown,627,3,no
29,blue-collar,married,secondary,100,yes,yes,cellular,152,4,no
34,services,single,secondary,313,yes,no,cellular,634,3,no
40,admin.,married,secondary,419,yes,yes,cellular,92,1,no
44,technician,married,secondary,0,yes,no,unknown,243,3,no
36,management,single,tertiary,0,no,yes,cellular,300,1,no
39,technician,married,tertiary,437,no,no,telephone,186,2,no
58,blue-collar,married,primary,1357,yes,no,unknown,150,2,no
37,technician,married,secondary,1610,no,no,unknown,140,2,no
31,management,married,tertiary,0,yes,no,cellular,108,2,no
46,blue-collar,divorced,secondary,709,yes,no,cellular,100,4,no
26,student,single,tertiary,10086,no,no,cellular,475,3,no
37,services,married,secondary,0,yes,no,cellular,330,4,no
39,services,married,secondary,-311,yes,no,cellular,55,2,no
36,management,married,tertiary,9324,yes,no,cellular,138,8,no
29,management,married,tertiary,7832,yes,no,unknown,304,2,no
47,technician,divorced,secondary,191,no,no,cellular,228,5,no
47,management,married,tertiary,6637,yes,no,cellular,174,2,no
44,services,single,secondary,0,yes,no,unknown,198,1,no
24,admin.,single,secondary,172,no,no,cellular,114,1,no
30,blue-collar,married,secondary,1131,yes,yes,cellular,189,1,no
55,management,single,tertiary,797,no,no,cellular,24,2,no
41,admin.,married,secondary,120,no,yes,cellular,489,1,no
57,admin.,married,primary,215,yes,yes,cellular,210,2,no
34,blue-collar,married,primary,425,yes,no,cellular,1389,7,no
31,admin.,single,secondary,476,no,no,cellular,284,2,no
56,entrepreneur,divorced,primary,29,no,no,cellular,52,2,no
53,management,married,unknown,527,yes,no,cellular,71,3,no
33,management,single,tertiary,0,no,no,cellular,191,4,no
67,admin.,married,primary,1093,no,no,telephone,64,3,no
53,housemaid,married,primary,70,no,no,cellular,77,8,no
41,housemaid,married,primary,39,no,no,cellular,299,4,no
46,housemaid,married,primary,296,yes,no,unknown,205,4,no
58,admin.,married,secondary,1464,yes,yes,unknown,53,29,no
39,blue-collar,married,primary,2226,yes,no,unknown,158,1,no
30,technician,single,secondary,1286,no,no,telephone,44,12,no
37,blue-collar,married,primary,-738,yes,no,cellular,303,1,no
45,management,married,tertiary,3643,no,no,cellular,162,1,no
50,housemaid,married,tertiary,5260,yes,no,cellular,51,2,no
30,technician,single,secondary,3096,yes,no,cellular,272,4,no
29,blue-collar,married,secondary,-312,yes,yes,cellular,130,2,no
32,self-employed,married,primary,286,yes,no,cellular,175,1,no
37,management,married,tertiary,89,yes,no,unknown,162,10,no
26,services,single,secondary,-72,yes,no,unknown,82,9,no
51,management,single,tertiary,4305,yes,no,cellular,126,1,no
38,admin.,married,primary,1487,no,no,unknown,332,2,no
72,retired,divorced,primary,0,no,no,telephone,359,1,no
42,technician,divorced,secondary,-78,yes,yes,cellular,10,23,no
57,blue-collar,single,primary,3495,no,yes,cellular,362,3,no
22,student,single,unknown,3317,no,no,cellular,148,1,no
46,management,married,tertiary,1906,no,no,cellular,44,6,no
32,unemployed,married,secondary,2996,yes,no,unknown,68,1,no
42,technician,married,tertiary,446,no,no,cellular,286,3,no
37,blue-collar,married,secondary,1590,no,no,unknown,305,2,no
